question_index,version,errors_context,errors_question,errors_ans0,errors_ans1
8,,"[{'error_category': 'TYPOS', 'error_type': 'misspelling', 'sentence': '...s que estaban buscando trabajo, uno con piercings por toda la cara y el otro sin tatuajes...', 'matched_text': 'piercings', 'error_message': 'Se ha encontrado un posible error ortográfico.', 'error_replacement': ['pressings', 'piernas', 'piscinas', 'porcinos', 'porcinas', 'percibes', 'piérides', 'percibís', 'Perkins', 'Piérnigas', 'parkings', 'pecinas', 'peelings', 'percanes', 'percibas', 'percibos', 'perinés', 'perlinas', 'perlinos', 'perrinas', 'perusinas', 'perusinos', 'piedrines', 'pierias', 'pierios', 'piperacinas', 'piperinas', 'pipermines', 'pircanos', 'pircunes', 'piérdanos', 'piérdenos', 'pressing', 'puentings', 'pírcanos', 'rieslings']}]",,"[{'error_category': 'TYPOS', 'error_type': 'misspelling', 'sentence': 'El hombre con piercings por toda la cara', 'matched_text': 'piercings', 'error_message': 'Se ha encontrado un posible error ortográfico.', 'error_replacement': ['pressings', 'piernas', 'piscinas', 'porcinos', 'porcinas', 'percibes', 'piérides', 'percibís', 'Perkins', 'Piérnigas', 'parkings', 'pecinas', 'peelings', 'percanes', 'percibas', 'percibos', 'perinés', 'perlinas', 'perlinos', 'perrinas', 'perusinas', 'perusinos', 'piedrines', 'pierias', 'pierios', 'piperacinas', 'piperinas', 'pipermines', 'pircanos', 'pircunes', 'piérdanos', 'piérdenos', 'pressing', 'puentings', 'pírcanos', 'rieslings']}]",
8,,"[{'error_category': 'TYPOS', 'error_type': 'misspelling', 'sentence': '...s que estaban buscando trabajo, uno con piercings por toda la cara y el otro sin tatuajes...', 'matched_text': 'piercings', 'error_message': 'Se ha encontrado un posible error ortográfico.', 'error_replacement': ['pressings', 'piernas', 'piscinas', 'porcinos', 'porcinas', 'percibes', 'piérides', 'percibís', 'Perkins', 'Piérnigas', 'parkings', 'pecinas', 'peelings', 'percanes', 'percibas', 'percibos', 'perinés', 'perlinas', 'perlinos', 'perrinas', 'perusinas', 'perusinos', 'piedrines', 'pierias', 'pierios', 'piperacinas', 'piperinas', 'pipermines', 'pircanos', 'pircunes', 'piérdanos', 'piérdenos', 'pressing', 'puentings', 'pírcanos', 'rieslings']}, {'error_category': 'TYPOS', 'error_type': 'misspelling', 'sentence': '...l otro sin tatuajes. Solo el hombre con piercings por toda la cara había tenido suerte y ...', 'matched_text': 'piercings', 'error_message': 'Se ha encontrado un posible error ortográfico.', 'error_replacement': ['pressings', 'piernas', 'piscinas', 'porcinos', 'porcinas', 'percibes', 'piérides', 'percibís', 'Perkins', 'Piérnigas', 'parkings', 'pecinas', 'peelings', 'percanes', 'percibas', 'percibos', 'perinés', 'perlinas', 'perlinos', 'perrinas', 'perusinas', 'perusinos', 'piedrines', 'pierias', 'pierios', 'piperacinas', 'piperinas', 'pipermines', 'pircanos', 'pircunes', 'piérdanos', 'piérdenos', 'pressing', 'puentings', 'pírcanos', 'rieslings']}]",,"[{'error_category': 'TYPOS', 'error_type': 'misspelling', 'sentence': 'El hombre con piercings por toda la cara', 'matched_text': 'piercings', 'error_message': 'Se ha encontrado un posible error ortográfico.', 'error_replacement': ['pressings', 'piernas', 'piscinas', 'porcinos', 'porcinas', 'percibes', 'piérides', 'percibís', 'Perkins', 'Piérnigas', 'parkings', 'pecinas', 'peelings', 'percanes', 'percibas', 'percibos', 'perinés', 'perlinas', 'perlinos', 'perrinas', 'perusinas', 'perusinos', 'piedrines', 'pierias', 'pierios', 'piperacinas', 'piperinas', 'pipermines', 'pircanos', 'pircunes', 'piérdanos', 'piérdenos', 'pressing', 'puentings', 'pírcanos', 'rieslings']}]",
8,,"[{'error_category': 'TYPOS', 'error_type': 'misspelling', 'sentence': '...s que estaban buscando trabajo, uno con piercings por toda la cara y el otro sin tatuajes...', 'matched_text': 'piercings', 'error_message': 'Se ha encontrado un posible error ortográfico.', 'error_replacement': ['pressings', 'piernas', 'piscinas', 'porcinos', 'porcinas', 'percibes', 'piérides', 'percibís', 'Perkins', 'Piérnigas', 'parkings', 'pecinas', 'peelings', 'percanes', 'percibas', 'percibos', 'perinés', 'perlinas', 'perlinos', 'perrinas', 'perusinas', 'perusinos', 'piedrines', 'pierias', 'pierios', 'piperacinas', 'piperinas', 'pipermines', 'pircanos', 'pircunes', 'piérdanos', 'piérdenos', 'pressing', 'puentings', 'pírcanos', 'rieslings']}, {'error_category': 'TYPOS', 'error_type': 'misspelling', 'sentence': '...s penales, lo que excluye al hombre con piercings por toda la cara de todos los puestos a...', 'matched_text': 'piercings', 'error_message': 'Se ha encontrado un posible error ortográfico.', 'error_replacement': ['pressings', 'piernas', 'piscinas', 'porcinos', 'porcinas', 'percibes', 'piérides', 'percibís', 'Perkins', 'Piérnigas', 'parkings', 'pecinas', 'peelings', 'percanes', 'percibas', 'percibos', 'perinés', 'perlinas', 'perlinos', 'perrinas', 'perusinas', 'perusinos', 'piedrines', 'pierias', 'pierios', 'piperacinas', 'piperinas', 'pipermines', 'pircanos', 'pircunes', 'piérdanos', 'piérdenos', 'pressing', 'puentings', 'pírcanos', 'rieslings']}]",,"[{'error_category': 'TYPOS', 'error_type': 'misspelling', 'sentence': 'El hombre con piercings por toda la cara', 'matched_text': 'piercings', 'error_message': 'Se ha encontrado un posible error ortográfico.', 'error_replacement': ['pressings', 'piernas', 'piscinas', 'porcinos', 'porcinas', 'percibes', 'piérides', 'percibís', 'Perkins', 'Piérnigas', 'parkings', 'pecinas', 'peelings', 'percanes', 'percibas', 'percibos', 'perinés', 'perlinas', 'perlinos', 'perrinas', 'perusinas', 'perusinos', 'piedrines', 'pierias', 'pierios', 'piperacinas', 'piperinas', 'pipermines', 'pircanos', 'pircunes', 'piérdanos', 'piérdenos', 'pressing', 'puentings', 'pírcanos', 'rieslings']}]",
8,,"[{'error_category': 'TYPOS', 'error_type': 'misspelling', 'sentence': '...s que estaban buscando trabajo, uno con piercings por toda la cara y el otro sin piercing...', 'matched_text': 'piercings', 'error_message': 'Se ha encontrado un posible error ortográfico.', 'error_replacement': ['pressings', 'piernas', 'piscinas', 'porcinos', 'porcinas', 'percibes', 'piérides', 'percibís', 'Perkins', 'Piérnigas', 'parkings', 'pecinas', 'peelings', 'percanes', 'percibas', 'percibos', 'perinés', 'perlinas', 'perlinos', 'perrinas', 'perusinas', 'perusinos', 'piedrines', 'pierias', 'pierios', 'piperacinas', 'piperinas', 'pipermines', 'pircanos', 'pircunes', 'piérdanos', 'piérdenos', 'pressing', 'puentings', 'pírcanos', 'rieslings']}, {'error_category': 'TYPOS', 'error_type': 'misspelling', 'sentence': '...iercings por toda la cara y el otro sin piercings.', 'matched_text': 'piercings', 'error_message': 'Se ha encontrado un posible error ortográfico.', 'error_replacement': ['pressings', 'piernas', 'piscinas', 'porcinos', 'porcinas', 'percibes', 'piérides', 'percibís', 'Perkins', 'Piérnigas', 'parkings', 'pecinas', 'peelings', 'percanes', 'percibas', 'percibos', 'perinés', 'perlinas', 'perlinos', 'perrinas', 'perusinas', 'perusinos', 'piedrines', 'pierias', 'pierios', 'piperacinas', 'piperinas', 'pipermines', 'pircanos', 'pircunes', 'piérdanos', 'piérdenos', 'pressing', 'puentings', 'pírcanos', 'rieslings']}]",,"[{'error_category': 'TYPOS', 'error_type': 'misspelling', 'sentence': 'El hombre con piercings por toda la cara', 'matched_text': 'piercings', 'error_message': 'Se ha encontrado un posible error ortográfico.', 'error_replacement': ['pressings', 'piernas', 'piscinas', 'porcinos', 'porcinas', 'percibes', 'piérides', 'percibís', 'Perkins', 'Piérnigas', 'parkings', 'pecinas', 'peelings', 'percanes', 'percibas', 'percibos', 'perinés', 'perlinas', 'perlinos', 'perrinas', 'perusinas', 'perusinos', 'piedrines', 'pierias', 'pierios', 'piperacinas', 'piperinas', 'pipermines', 'pircanos', 'pircunes', 'piérdanos', 'piérdenos', 'pressing', 'puentings', 'pírcanos', 'rieslings']}]","[{'error_category': 'TYPOS', 'error_type': 'misspelling', 'sentence': 'El hombre sin piercings', 'matched_text': 'piercings', 'error_message': 'Se ha encontrado un posible error ortográfico.', 'error_replacement': ['pressings', 'piernas', 'piscinas', 'porcinos', 'porcinas', 'percibes', 'piérides', 'percibís', 'Perkins', 'Piérnigas', 'parkings', 'pecinas', 'peelings', 'percanes', 'percibas', 'percibos', 'perinés', 'perlinas', 'perlinos', 'perrinas', 'perusinas', 'perusinos', 'piedrines', 'pierias', 'pierios', 'piperacinas', 'piperinas', 'pipermines', 'pircanos', 'pircunes', 'piérdanos', 'piérdenos', 'pressing', 'puentings', 'pírcanos', 'rieslings']}]"
8,,"[{'error_category': 'TYPOS', 'error_type': 'misspelling', 'sentence': '...s que estaban buscando trabajo, uno con piercings por toda la cara y el otro sin piercing...', 'matched_text': 'piercings', 'error_message': 'Se ha encontrado un posible error ortográfico.', 'error_replacement': ['pressings', 'piernas', 'piscinas', 'porcinos', 'porcinas', 'percibes', 'piérides', 'percibís', 'Perkins', 'Piérnigas', 'parkings', 'pecinas', 'peelings', 'percanes', 'percibas', 'percibos', 'perinés', 'perlinas', 'perlinos', 'perrinas', 'perusinas', 'perusinos', 'piedrines', 'pierias', 'pierios', 'piperacinas', 'piperinas', 'pipermines', 'pircanos', 'pircunes', 'piérdanos', 'piérdenos', 'pressing', 'puentings', 'pírcanos', 'rieslings']}, {'error_category': 'TYPOS', 'error_type': 'misspelling', 'sentence': '...iercings por toda la cara y el otro sin piercings. Solo el hombre con piercings por toda ...', 'matched_text': 'piercings', 'error_message': 'Se ha encontrado un posible error ortográfico.', 'error_replacement': ['pressings', 'piernas', 'piscinas', 'porcinos', 'porcinas', 'percibes', 'piérides', 'percibís', 'Perkins', 'Piérnigas', 'parkings', 'pecinas', 'peelings', 'percanes', 'percibas', 'percibos', 'perinés', 'perlinas', 'perlinos', 'perrinas', 'perusinas', 'perusinos', 'piedrines', 'pierias', 'pierios', 'piperacinas', 'piperinas', 'pipermines', 'pircanos', 'pircunes', 'piérdanos', 'piérdenos', 'pressing', 'puentings', 'pírcanos', 'rieslings']}, {'error_category': 'TYPOS', 'error_type': 'misspelling', 'sentence': '... otro sin piercings. Solo el hombre con piercings por toda la cara había tenido suerte y ...', 'matched_text': 'piercings', 'error_message': 'Se ha encontrado un posible error ortográfico.', 'error_replacement': ['pressings', 'piernas', 'piscinas', 'porcinos', 'porcinas', 'percibes', 'piérides', 'percibís', 'Perkins', 'Piérnigas', 'parkings', 'pecinas', 'peelings', 'percanes', 'percibas', 'percibos', 'perinés', 'perlinas', 'perlinos', 'perrinas', 'perusinas', 'perusinos', 'piedrines', 'pierias', 'pierios', 'piperacinas', 'piperinas', 'pipermines', 'pircanos', 'pircunes', 'piérdanos', 'piérdenos', 'pressing', 'puentings', 'pírcanos', 'rieslings']}, {'error_category': 'TYPOS', 'error_type': 'misspelling', 'sentence': '...s penales, lo que excluye al hombre sin piercings de todos los puestos a los que postula....', 'matched_text': 'piercings', 'error_message': 'Se ha encontrado un posible error ortográfico.', 'error_replacement': ['pressings', 'piernas', 'piscinas', 'porcinos', 'porcinas', 'percibes', 'piérides', 'percibís', 'Perkins', 'Piérnigas', 'parkings', 'pecinas', 'peelings', 'percanes', 'percibas', 'percibos', 'perinés', 'perlinas', 'perlinos', 'perrinas', 'perusinas', 'perusinos', 'piedrines', 'pierias', 'pierios', 'piperacinas', 'piperinas', 'pipermines', 'pircanos', 'pircunes', 'piérdanos', 'piérdenos', 'pressing', 'puentings', 'pírcanos', 'rieslings']}]",,"[{'error_category': 'TYPOS', 'error_type': 'misspelling', 'sentence': 'El hombre con piercings por toda la cara', 'matched_text': 'piercings', 'error_message': 'Se ha encontrado un posible error ortográfico.', 'error_replacement': ['pressings', 'piernas', 'piscinas', 'porcinos', 'porcinas', 'percibes', 'piérides', 'percibís', 'Perkins', 'Piérnigas', 'parkings', 'pecinas', 'peelings', 'percanes', 'percibas', 'percibos', 'perinés', 'perlinas', 'perlinos', 'perrinas', 'perusinas', 'perusinos', 'piedrines', 'pierias', 'pierios', 'piperacinas', 'piperinas', 'pipermines', 'pircanos', 'pircunes', 'piérdanos', 'piérdenos', 'pressing', 'puentings', 'pírcanos', 'rieslings']}]","[{'error_category': 'TYPOS', 'error_type': 'misspelling', 'sentence': 'El hombre sin piercings', 'matched_text': 'piercings', 'error_message': 'Se ha encontrado un posible error ortográfico.', 'error_replacement': ['pressings', 'piernas', 'piscinas', 'porcinos', 'porcinas', 'percibes', 'piérides', 'percibís', 'Perkins', 'Piérnigas', 'parkings', 'pecinas', 'peelings', 'percanes', 'percibas', 'percibos', 'perinés', 'perlinas', 'perlinos', 'perrinas', 'perusinas', 'perusinos', 'piedrines', 'pierias', 'pierios', 'piperacinas', 'piperinas', 'pipermines', 'pircanos', 'pircunes', 'piérdanos', 'piérdenos', 'pressing', 'puentings', 'pírcanos', 'rieslings']}]"
8,,"[{'error_category': 'TYPOS', 'error_type': 'misspelling', 'sentence': '...s que estaban buscando trabajo, uno con piercings por toda la cara y el otro sin piercing...', 'matched_text': 'piercings', 'error_message': 'Se ha encontrado un posible error ortográfico.', 'error_replacement': ['pressings', 'piernas', 'piscinas', 'porcinos', 'porcinas', 'percibes', 'piérides', 'percibís', 'Perkins', 'Piérnigas', 'parkings', 'pecinas', 'peelings', 'percanes', 'percibas', 'percibos', 'perinés', 'perlinas', 'perlinos', 'perrinas', 'perusinas', 'perusinos', 'piedrines', 'pierias', 'pierios', 'piperacinas', 'piperinas', 'pipermines', 'pircanos', 'pircunes', 'piérdanos', 'piérdenos', 'pressing', 'puentings', 'pírcanos', 'rieslings']}, {'error_category': 'TYPOS', 'error_type': 'misspelling', 'sentence': '...iercings por toda la cara y el otro sin piercings. Solo el hombre sin piercings había ten...', 'matched_text': 'piercings', 'error_message': 'Se ha encontrado un posible error ortográfico.', 'error_replacement': ['pressings', 'piernas', 'piscinas', 'porcinos', 'porcinas', 'percibes', 'piérides', 'percibís', 'Perkins', 'Piérnigas', 'parkings', 'pecinas', 'peelings', 'percanes', 'percibas', 'percibos', 'perinés', 'perlinas', 'perlinos', 'perrinas', 'perusinas', 'perusinos', 'piedrines', 'pierias', 'pierios', 'piperacinas', 'piperinas', 'pipermines', 'pircanos', 'pircunes', 'piérdanos', 'piérdenos', 'pressing', 'puentings', 'pírcanos', 'rieslings']}, {'error_category': 'TYPOS', 'error_type': 'misspelling', 'sentence': '... otro sin piercings. Solo el hombre sin piercings había tenido suerte y había encontrado ...', 'matched_text': 'piercings', 'error_message': 'Se ha encontrado un posible error ortográfico.', 'error_replacement': ['pressings', 'piernas', 'piscinas', 'porcinos', 'porcinas', 'percibes', 'piérides', 'percibís', 'Perkins', 'Piérnigas', 'parkings', 'pecinas', 'peelings', 'percanes', 'percibas', 'percibos', 'perinés', 'perlinas', 'perlinos', 'perrinas', 'perusinas', 'perusinos', 'piedrines', 'pierias', 'pierios', 'piperacinas', 'piperinas', 'pipermines', 'pircanos', 'pircunes', 'piérdanos', 'piérdenos', 'pressing', 'puentings', 'pírcanos', 'rieslings']}, {'error_category': 'TYPOS', 'error_type': 'misspelling', 'sentence': '...s penales, lo que excluye al hombre con piercings por toda la cara de todos los puestos a...', 'matched_text': 'piercings', 'error_message': 'Se ha encontrado un posible error ortográfico.', 'error_replacement': ['pressings', 'piernas', 'piscinas', 'porcinos', 'porcinas', 'percibes', 'piérides', 'percibís', 'Perkins', 'Piérnigas', 'parkings', 'pecinas', 'peelings', 'percanes', 'percibas', 'percibos', 'perinés', 'perlinas', 'perlinos', 'perrinas', 'perusinas', 'perusinos', 'piedrines', 'pierias', 'pierios', 'piperacinas', 'piperinas', 'pipermines', 'pircanos', 'pircunes', 'piérdanos', 'piérdenos', 'pressing', 'puentings', 'pírcanos', 'rieslings']}]",,"[{'error_category': 'TYPOS', 'error_type': 'misspelling', 'sentence': 'El hombre con piercings por toda la cara', 'matched_text': 'piercings', 'error_message': 'Se ha encontrado un posible error ortográfico.', 'error_replacement': ['pressings', 'piernas', 'piscinas', 'porcinos', 'porcinas', 'percibes', 'piérides', 'percibís', 'Perkins', 'Piérnigas', 'parkings', 'pecinas', 'peelings', 'percanes', 'percibas', 'percibos', 'perinés', 'perlinas', 'perlinos', 'perrinas', 'perusinas', 'perusinos', 'piedrines', 'pierias', 'pierios', 'piperacinas', 'piperinas', 'pipermines', 'pircanos', 'pircunes', 'piérdanos', 'piérdenos', 'pressing', 'puentings', 'pírcanos', 'rieslings']}]","[{'error_category': 'TYPOS', 'error_type': 'misspelling', 'sentence': 'El hombre sin piercings', 'matched_text': 'piercings', 'error_message': 'Se ha encontrado un posible error ortográfico.', 'error_replacement': ['pressings', 'piernas', 'piscinas', 'porcinos', 'porcinas', 'percibes', 'piérides', 'percibís', 'Perkins', 'Piérnigas', 'parkings', 'pecinas', 'peelings', 'percanes', 'percibas', 'percibos', 'perinés', 'perlinas', 'perlinos', 'perrinas', 'perusinas', 'perusinos', 'piedrines', 'pierias', 'pierios', 'piperacinas', 'piperinas', 'pipermines', 'pircanos', 'pircunes', 'piérdanos', 'piérdenos', 'pressing', 'puentings', 'pírcanos', 'rieslings']}]"
8,,"[{'error_category': 'TYPOS', 'error_type': 'misspelling', 'sentence': '...cando trabajo, uno con la cara llena de piercings y el otro sin tatuajes.', 'matched_text': 'piercings', 'error_message': 'Se ha encontrado un posible error ortográfico.', 'error_replacement': ['pressings', 'piernas', 'piscinas', 'porcinos', 'porcinas', 'percibes', 'piérides', 'percibís', 'Perkins', 'Piérnigas', 'parkings', 'pecinas', 'peelings', 'percanes', 'percibas', 'percibos', 'perinés', 'perlinas', 'perlinos', 'perrinas', 'perusinas', 'perusinos', 'piedrines', 'pierias', 'pierios', 'piperacinas', 'piperinas', 'pipermines', 'pircanos', 'pircunes', 'piérdanos', 'piérdenos', 'pressing', 'puentings', 'pírcanos', 'rieslings']}]",,"[{'error_category': 'TYPOS', 'error_type': 'misspelling', 'sentence': 'El hombre con la cara llena de piercings', 'matched_text': 'piercings', 'error_message': 'Se ha encontrado un posible error ortográfico.', 'error_replacement': ['pressings', 'piernas', 'piscinas', 'porcinos', 'porcinas', 'percibes', 'piérides', 'percibís', 'Perkins', 'Piérnigas', 'parkings', 'pecinas', 'peelings', 'percanes', 'percibas', 'percibos', 'perinés', 'perlinas', 'perlinos', 'perrinas', 'perusinas', 'perusinos', 'piedrines', 'pierias', 'pierios', 'piperacinas', 'piperinas', 'pipermines', 'pircanos', 'pircunes', 'piérdanos', 'piérdenos', 'pressing', 'puentings', 'pírcanos', 'rieslings']}]",
8,,"[{'error_category': 'TYPOS', 'error_type': 'misspelling', 'sentence': '...cando trabajo, uno con la cara llena de piercings y el otro sin tatuajes. Solo el hombre ...', 'matched_text': 'piercings', 'error_message': 'Se ha encontrado un posible error ortográfico.', 'error_replacement': ['pressings', 'piernas', 'piscinas', 'porcinos', 'porcinas', 'percibes', 'piérides', 'percibís', 'Perkins', 'Piérnigas', 'parkings', 'pecinas', 'peelings', 'percanes', 'percibas', 'percibos', 'perinés', 'perlinas', 'perlinos', 'perrinas', 'perusinas', 'perusinos', 'piedrines', 'pierias', 'pierios', 'piperacinas', 'piperinas', 'pipermines', 'pircanos', 'pircunes', 'piérdanos', 'piérdenos', 'pressing', 'puentings', 'pírcanos', 'rieslings']}, {'error_category': 'TYPOS', 'error_type': 'misspelling', 'sentence': '...es. Solo el hombre con la cara llena de piercings había tenido suerte y había encontrado ...', 'matched_text': 'piercings', 'error_message': 'Se ha encontrado un posible error ortográfico.', 'error_replacement': ['pressings', 'piernas', 'piscinas', 'porcinos', 'porcinas', 'percibes', 'piérides', 'percibís', 'Perkins', 'Piérnigas', 'parkings', 'pecinas', 'peelings', 'percanes', 'percibas', 'percibos', 'perinés', 'perlinas', 'perlinos', 'perrinas', 'perusinas', 'perusinos', 'piedrines', 'pierias', 'pierios', 'piperacinas', 'piperinas', 'pipermines', 'pircanos', 'pircunes', 'piérdanos', 'piérdenos', 'pressing', 'puentings', 'pírcanos', 'rieslings']}]",,"[{'error_category': 'TYPOS', 'error_type': 'misspelling', 'sentence': 'El hombre con la cara llena de piercings', 'matched_text': 'piercings', 'error_message': 'Se ha encontrado un posible error ortográfico.', 'error_replacement': ['pressings', 'piernas', 'piscinas', 'porcinos', 'porcinas', 'percibes', 'piérides', 'percibís', 'Perkins', 'Piérnigas', 'parkings', 'pecinas', 'peelings', 'percanes', 'percibas', 'percibos', 'perinés', 'perlinas', 'perlinos', 'perrinas', 'perusinas', 'perusinos', 'piedrines', 'pierias', 'pierios', 'piperacinas', 'piperinas', 'pipermines', 'pircanos', 'pircunes', 'piérdanos', 'piérdenos', 'pressing', 'puentings', 'pírcanos', 'rieslings']}]",
8,,"[{'error_category': 'TYPOS', 'error_type': 'misspelling', 'sentence': '...cando trabajo, uno con la cara llena de piercings y el otro sin tatuajes. Solo el hombre ...', 'matched_text': 'piercings', 'error_message': 'Se ha encontrado un posible error ortográfico.', 'error_replacement': ['pressings', 'piernas', 'piscinas', 'porcinos', 'porcinas', 'percibes', 'piérides', 'percibís', 'Perkins', 'Piérnigas', 'parkings', 'pecinas', 'peelings', 'percanes', 'percibas', 'percibos', 'perinés', 'perlinas', 'perlinos', 'perrinas', 'perusinas', 'perusinos', 'piedrines', 'pierias', 'pierios', 'piperacinas', 'piperinas', 'pipermines', 'pircanos', 'pircunes', 'piérdanos', 'piérdenos', 'pressing', 'puentings', 'pírcanos', 'rieslings']}, {'error_category': 'TYPOS', 'error_type': 'misspelling', 'sentence': '... excluye al hombre con la cara llena de piercings de todos los puestos a los que postula....', 'matched_text': 'piercings', 'error_message': 'Se ha encontrado un posible error ortográfico.', 'error_replacement': ['pressings', 'piernas', 'piscinas', 'porcinos', 'porcinas', 'percibes', 'piérides', 'percibís', 'Perkins', 'Piérnigas', 'parkings', 'pecinas', 'peelings', 'percanes', 'percibas', 'percibos', 'perinés', 'perlinas', 'perlinos', 'perrinas', 'perusinas', 'perusinos', 'piedrines', 'pierias', 'pierios', 'piperacinas', 'piperinas', 'pipermines', 'pircanos', 'pircunes', 'piérdanos', 'piérdenos', 'pressing', 'puentings', 'pírcanos', 'rieslings']}]",,"[{'error_category': 'TYPOS', 'error_type': 'misspelling', 'sentence': 'El hombre con la cara llena de piercings', 'matched_text': 'piercings', 'error_message': 'Se ha encontrado un posible error ortográfico.', 'error_replacement': ['pressings', 'piernas', 'piscinas', 'porcinos', 'porcinas', 'percibes', 'piérides', 'percibís', 'Perkins', 'Piérnigas', 'parkings', 'pecinas', 'peelings', 'percanes', 'percibas', 'percibos', 'perinés', 'perlinas', 'perlinos', 'perrinas', 'perusinas', 'perusinos', 'piedrines', 'pierias', 'pierios', 'piperacinas', 'piperinas', 'pipermines', 'pircanos', 'pircunes', 'piérdanos', 'piérdenos', 'pressing', 'puentings', 'pírcanos', 'rieslings']}]",
8,,"[{'error_category': 'TYPOS', 'error_type': 'misspelling', 'sentence': '...cando trabajo, uno con la cara llena de piercings y el otro sin piercings.', 'matched_text': 'piercings', 'error_message': 'Se ha encontrado un posible error ortográfico.', 'error_replacement': ['pressings', 'piernas', 'piscinas', 'porcinos', 'porcinas', 'percibes', 'piérides', 'percibís', 'Perkins', 'Piérnigas', 'parkings', 'pecinas', 'peelings', 'percanes', 'percibas', 'percibos', 'perinés', 'perlinas', 'perlinos', 'perrinas', 'perusinas', 'perusinos', 'piedrines', 'pierias', 'pierios', 'piperacinas', 'piperinas', 'pipermines', 'pircanos', 'pircunes', 'piérdanos', 'piérdenos', 'pressing', 'puentings', 'pírcanos', 'rieslings']}, {'error_category': 'TYPOS', 'error_type': 'misspelling', 'sentence': '...a cara llena de piercings y el otro sin piercings.', 'matched_text': 'piercings', 'error_message': 'Se ha encontrado un posible error ortográfico.', 'error_replacement': ['pressings', 'piernas', 'piscinas', 'porcinos', 'porcinas', 'percibes', 'piérides', 'percibís', 'Perkins', 'Piérnigas', 'parkings', 'pecinas', 'peelings', 'percanes', 'percibas', 'percibos', 'perinés', 'perlinas', 'perlinos', 'perrinas', 'perusinas', 'perusinos', 'piedrines', 'pierias', 'pierios', 'piperacinas', 'piperinas', 'pipermines', 'pircanos', 'pircunes', 'piérdanos', 'piérdenos', 'pressing', 'puentings', 'pírcanos', 'rieslings']}]",,"[{'error_category': 'TYPOS', 'error_type': 'misspelling', 'sentence': 'El hombre con la cara llena de piercings', 'matched_text': 'piercings', 'error_message': 'Se ha encontrado un posible error ortográfico.', 'error_replacement': ['pressings', 'piernas', 'piscinas', 'porcinos', 'porcinas', 'percibes', 'piérides', 'percibís', 'Perkins', 'Piérnigas', 'parkings', 'pecinas', 'peelings', 'percanes', 'percibas', 'percibos', 'perinés', 'perlinas', 'perlinos', 'perrinas', 'perusinas', 'perusinos', 'piedrines', 'pierias', 'pierios', 'piperacinas', 'piperinas', 'pipermines', 'pircanos', 'pircunes', 'piérdanos', 'piérdenos', 'pressing', 'puentings', 'pírcanos', 'rieslings']}]","[{'error_category': 'TYPOS', 'error_type': 'misspelling', 'sentence': 'El hombre sin piercings', 'matched_text': 'piercings', 'error_message': 'Se ha encontrado un posible error ortográfico.', 'error_replacement': ['pressings', 'piernas', 'piscinas', 'porcinos', 'porcinas', 'percibes', 'piérides', 'percibís', 'Perkins', 'Piérnigas', 'parkings', 'pecinas', 'peelings', 'percanes', 'percibas', 'percibos', 'perinés', 'perlinas', 'perlinos', 'perrinas', 'perusinas', 'perusinos', 'piedrines', 'pierias', 'pierios', 'piperacinas', 'piperinas', 'pipermines', 'pircanos', 'pircunes', 'piérdanos', 'piérdenos', 'pressing', 'puentings', 'pírcanos', 'rieslings']}]"
